code,id
01100,0
01480,1
01990,2
01200,3
01130,4
01700,5
01290,6
01330,7
01000,8
01190,9
01300,10
01360,11
01310,12
01250,13
01260,14
01420,15
01510,16
01150,17
01230,18
01430,19
01120,20
01170,21
01570,22
01090,23
01110,24
01580,25
01350,26
01680,27
01600,28
01370,29
01140,30
01390,31
01400,32
01630,33
01960,34
01380,35
01240,36
01800,37
01750,38
01560,39
01220,40
01270,41
02800,42
02340,43
02820,44
02700,45
02600,46
02500,47
02480,48
02590,49
02400,50
02270,51
02170,52
02330,53
02110,54
02440,55
02240,56
02130,57
02310,58
02860,59
02140,60
02220,61
02000,62
02210,63
02810,64
02300,65
02320,66
02850,67
02370,68
02120,69
02160,70
02380,71
02360,72
02570,73
02580,74
02190,75
02260,76
02250,77
02490,78
02420,79
02100,80
02350,81
02470,82
02540,83
02290,84
02450,85
02390,86
02200,87
02880,88
02150,89
02790,90
02460,91
03250,92
03210,93
03130,94
03370,95
03170,96
25650,97
03120,98
25170,99
03320,100
25640,101
03160,102
25320,103
03450,104
25430,105
26770,106
03140,107
26140,108
03220,109
03500,110
26110,111
26150,112
03600,113
26160,114
03360,115
26790,116
26400,117
03800,118
26460,119
03240,120
26260,121
03000,122
26340,123
03150,124
26120,125
26230,126
26450,127
03330,128
26300,129
03310,130
26780,131
03380,132
26510,133
03110,134
03300,135
26740,136
26470,137
42620,138
03270,139
26310,140
03470,141
03260,142
26560,143
03190,144
03200,145
03430,146
04510,147
26220,148
04500,149
04170,150
04260,151
04200,152
26700,153
04140,154
26170,155
04370,156
04330,157
04240,158
04420,159
04120,160
26330,161
04320,162
04250,163
04530,164
04000,165
26420,166
04400,167
04800,168
26240,169
04340,170
04300,171
04190,172
26190,173
26320,174
04110,175
04230,176
04410,177
04270,178
04870,179
27800,180
27570,181
27370,182
27430,183
27930,184
05130,185
27490,186
27240,187
04180,188
27440,189
05140,190
27260,191
05110,192
27130,193
05700,194
27170,195
05800,196
27180,197
05190,198
27480,199
05300,200
27270,201
05260,202
27410,203
05000,204
05500,205
27220,206
05400,207
27150,208
27520,209
05230,210
05100,211
27160,212
05200,213
50690,214
27400,215
05600,216
50200,217
27300,218
50480,219
50320,220
27120,221
50700,222
50510,223
50540,224
05250,225
50520,226
27190,227
27210,228
27940,229
50430,230
50310,231
27110,232
50250,233
06160,234
50290,235
06600,236
27340,237
50870,238
06830,239
50260,240
06510,241
50300,242
06340,243
50190,244
06480,245
50410,246
06620,247
50500,248
06950,249
50000,250
27290,251
06610,252
50620,253
06420,254
50450,255
27510,256
06670,257
50570,258
27630,259
06370,260
50170,261
06250,262
06100,263
50210,264
06200,265
50660,266
06470,267
50600,268
27350,269
06450,270
27530,271
06330,272
50630,273
06910,274
50150,275
27230,276
50370,277
50770,278
06730,279
50220,280
06850,281
06660,282
50580,283
27680,284
06640,285
06260,286
27620,287
27390,288
50590,289
06750,290
50140,291
06380,292
27700,293
06320,294
50160,295
27330,296
06140,297
50730,298
06430,299
07160,300
07530,301
50340,302
07000,303
07190,304
07290,305
50240,306
27470,307
07460,308
27690,309
07580,310
50270,311
07150,312
50680,313
27650,314
07270,315
50810,316
27640,317
07310,318
07340,319
50800,320
07170,321
27730,322
27560,323
07140,324
27910,325
50330,326
07660,327
50400,328
07470,329
07260,330
50550,331
07570,332
07200,333
50530,334
27600,335
07220,336
27450,337
48250,338
27820,339
27100,340
50640,341
07110,342
27320,343
07400,344
27950,345
07450,346
51700,347
07230,348
51800,349
51290,350
07120,351
51260,352
51110,353
51490,354
51130,355
51420,356
07100,357
51450,358
07210,359
51170,360
51310,361
07590,362
07510,363
51140,364
07360,365
51230,366
07240,367
51270,368
27420,369
07800,370
27500,371
51120,372
51240,373
07610,374
51320,375
51350,376
07430,377
51300,378
08390,379
51480,380
28300,381
08190,382
51460,383
28170,384
08130,385
51530,386
28220,387
08320,388
28290,389
08370,390
51400,391
28700,392
08400,393
28140,394
08210,395
28320,396
08250,397
08300,398
51500,399
08240,400
28630,401
08140,402
28260,403
28130,404
28270,405
08290,406
28000,407
08230,408
28200,409
08450,410
51190,411
08160,412
08430,413
51160,414
08260,415
28210,416
08150,417
28190,418
08220,419
28160,420
08600,421
51150,422
28800,423
08460,424
08360,425
01640,426
51210,427
51390,428
08800,429
51600,430
28340,431
08270,432
01340,433
08380,434
28250,435
08170,436
51220,437
28120,438
28310,439
01500,440
51510,441
28150,442
28600,443
51370,444
08310,445
01410,446
51470,447
01320,448
28400,449
01660,450
28240,451
28360,452
28500,453
51340,454
01590,455
01550,456
08500,457
51330,458
28410,459
25110,460
52100,461
25580,462
26200,463
01450,464
08110,465
08090,466
01851,467
08200,468
26500,469
01460,470
51430,471
26410,472
29560,473
29380,474
26130,475
01540,476
29790,477
29690,478
29890,479
26290,480
29360,481
51380,482
29950,483
26210,484
51520,485
29450,486
29900,487
29217,488
29370,489
29860,490
26730,491
29800,492
26250,493
29170,494
26620,495
29820,496
26600,497
29460,498
08000,499
52340,500
52400,501
29990,502
52700,503
29259,504
52500,505
29980,506
09240,507
52210,508
29870,509
09000,510
52300,511
29510,512
09800,513
26350,514
09310,515
52330,516
29670,517
52140,518
01470,519
29300,520
09600,521
26540,522
29420,523
09500,524
52150,525
29350,526
09100,527
52110,528
29740,529
09700,530
